,Correlation,Subject,R
37,0.6773466374687236,0.0,[-12.77  19.09  75.4 ]
38,0.6773466374687236,0.0,[-10.    37.05  34.85]
39,0.6773466374687236,0.0,[-28.32 -23.66  28.73]
40,0.6773466374687236,0.0,[ 24.4  -33.75   0.88]
41,0.6773466374687236,0.0,[18.74 37.94 16.1 ]
42,0.6773466374687236,0.0,[ 48.68  20.58 -15.31]
43,0.6773466374687236,0.0,[23.94 15.85 68.07]
44,0.6773466374687236,0.0,[62.39 -1.87  1.08]
45,0.6773466374687236,0.0,[ 70.35 -33.12  23.25]
46,0.6773466374687236,0.0,[ 23.75 -86.23  15.29]
47,0.6773466374687236,0.0,[ 53.59  13.25 -10.96]
48,0.6773466374687236,0.0,[ 65.36 -26.49  18.71]
49,0.6773466374687236,0.0,[ 62.52 -10.85   5.85]
50,0.6773466374687236,0.0,[ 23.83 -78.46  12.97]
51,0.6773466374687236,0.0,[ 23.42 -50.39   6.44]
52,0.6773466374687236,0.0,[23.55 18.26 63.19]
53,0.6773466374687236,0.0,[17.36 39.33 10.48]
54,0.6773466374687236,0.0,[-40.27 -71.23   6.96]
55,0.6773466374687236,0.0,[44.75 -9.04 72.03]
56,0.6773466374687236,0.0,[-47.31  18.53 -17.78]
57,0.6773466374687236,0.0,[-55.66  13.37 -15.95]
58,0.6773466374687236,0.0,[-69.62  -7.7   15.87]
59,0.6773466374687236,0.0,[-42.72 -80.68   8.14]
60,0.6773466374687236,0.0,[-32.97 -35.26   4.42]
61,0.6773466374687236,0.0,[37.65 -6.05 78.45]
62,0.6773466374687236,0.0,[-69.58  -3.27   5.74]
63,0.6773466374687236,0.0,[-23.88   8.41  -0.71]
64,0.6773466374687236,0.0,[ 63.04 -24.82  25.37]
65,0.6773466374687236,0.0,[-29.38 -17.8    2.73]
66,0.6773466374687236,0.0,[-71.92 -11.61  24.9 ]
67,0.6773466374687236,0.0,[-36.69 -53.78   5.27]
68,0.6773466374687236,0.0,[-35.41 -44.7    5.6 ]
69,0.6773466374687236,0.0,[-39.13 -63.22   6.45]
70,0.6773466374687236,0.0,[-62.46   7.29 -11.31]
71,0.6773466374687236,0.0,[-75.91 -13.62  33.88]
72,0.6773466374687236,0.0,[ 57.8  -18.41  44.63]
73,0.6773466374687236,0.0,[ 50.83 -11.93  64.09]
74,0.6773466374687236,0.0,[ 29.64 -18.16  16.38]
75,0.6773466374687236,0.0,[ 26.14 -41.98  21.51]
76,0.6773466374687236,0.0,[-31.75 -26.54   4.46]
77,0.6773466374687236,0.0,[34.55  5.18 12.45]
78,0.6773466374687236,0.0,[ 59.75 -21.77  34.94]
79,0.6773466374687236,0.0,[35.47 11.43 10.55]
80,0.6773466374687236,0.0,[-27.3   -9.12   2.69]
81,0.6773466374687236,0.0,[ 68.3  -25.84  17.29]
82,0.6773466374687236,0.0,[33.06 -0.63 13.05]
83,0.6773466374687236,0.0,[37.34 16.86  9.63]
84,0.6773466374687236,0.0,[-68.12   2.17  -4.06]
85,0.6773466374687236,0.0,[ 26.21 -35.69  19.71]
86,0.6773466374687236,0.0,[ 27.7  -29.88  19.11]
87,0.6773466374687236,0.0,[ 55.02 -14.66  54.71]
88,0.6773466374687236,0.0,[ 28.63 -23.64  17.2 ]
89,0.6773466374687236,0.0,[ 25.29 -47.52  23.97]
90,0.6773466374687236,0.0,[19.73 33.4  27.76]
91,0.6773466374687236,0.0,[18.74 37.94 16.1 ]
92,0.6773466374687236,0.0,[-36.69 -53.78   5.27]
93,0.6773466374687236,0.0,[-62.46   7.29 -11.31]
94,0.6773466374687236,0.0,[-55.66  13.37 -15.95]
95,0.6773466374687236,0.0,[-61.62  -2.9   32.75]
96,0.6773466374687236,0.0,[-68.12   2.17  -4.06]
97,0.6773466374687236,0.0,[-57.67   6.22  38.01]
98,0.6773466374687236,0.0,[-9.22 43.92 18.07]
99,0.6773466374687236,0.0,[21.26 24.9  46.47]
100,0.6773466374687236,0.0,[20.12 30.99 32.64]
101,0.6773466374687236,0.0,[24.54 13.72 74.86]
102,0.6773466374687236,0.0,[-12.3   21.46  70.42]
103,0.6773466374687236,0.0,[23.94 15.85 68.07]
104,0.6773466374687236,0.0,[19.33 35.81 22.88]
105,0.6773466374687236,0.0,[-68.4   -7.51  27.9 ]
106,0.6773466374687236,0.0,[-69.62  -7.7   15.87]
107,0.6773466374687236,0.0,[-11.17  31.11  47.29]
108,0.6773466374687236,0.0,[-71.92 -11.61  24.9 ]
109,0.6773466374687236,0.0,[-31.37  24.81  18.26]
110,0.6773466374687236,0.0,[37.65 -6.05 78.45]
111,0.6773466374687236,0.0,[-12.77  19.09  75.4 ]
112,0.6773466374687236,0.0,[ 55.02 -14.66  54.71]
113,0.6773466374687236,0.0,[-75.91 -13.62  33.88]
114,0.6773466374687236,0.0,[-69.58  -3.27   5.74]
115,0.6773466374687236,0.0,[ 59.75 -21.77  34.94]
116,0.6773466374687236,0.0,[-29.4   11.8   21.34]
117,0.6773466374687236,0.0,[-30.63  18.14  19.69]
118,0.6773466374687236,0.0,[ 57.8  -18.41  44.63]
119,0.6773466374687236,0.0,[ 63.04 -24.82  25.37]
120,0.6773466374687236,0.0,[44.75 -9.04 72.03]
121,0.6773466374687236,0.0,[-29.47   5.52  23.14]
122,0.6773466374687236,0.0,[23.03 19.62 57.47]
123,0.6773466374687236,0.0,[24.2  -5.4  -4.07]
124,0.6773466374687236,0.0,[22.56 22.8  51.52]
125,0.6773466374687236,0.0,[ 50.83 -11.93  64.09]
126,0.6773466374687236,0.0,[20.8  28.08 40.51]
127,0.6773466374687236,0.0,[-11.05  26.61  59.06]
128,0.6773466374687236,0.0,[-10.12  41.55  23.09]
129,0.6773466374687236,0.0,[-10.    37.05  34.85]
130,0.6773466374687236,0.0,[37.34 16.86  9.63]
131,0.6773466374687236,0.0,[35.47 11.43 10.55]
132,0.6773466374687236,0.0,[ 23.09 -68.82  10.49]
133,0.6773466374687236,0.0,[ 26.14 -41.98  21.51]
134,0.6773466374687236,0.0,[-11.57  27.97  53.35]
135,0.6773466374687236,0.0,[ 68.3  -25.84  17.29]
136,0.6773466374687236,0.0,[-10.27  33.48  42.27]
137,0.6773466374687236,0.0,[-9.69 39.5  28.25]
138,0.6773466374687236,0.0,[-11.52  24.24  64.04]
139,0.6773466374687236,0.0,[ 23.83 -78.46  12.97]
140,0.6773466374687236,0.0,[-13.09  15.16  82.54]
141,0.6773466374687236,0.0,[-21.39  18.21  -1.69]
142,0.6773466374687236,0.0,[-39.13 -63.22   6.45]
143,0.6773466374687236,0.0,[ 25.29 -47.52  23.97]
144,0.6773466374687236,0.0,[23.41  2.41 -6.51]
145,0.6773466374687236,0.0,[-40.27 -71.23   6.96]
146,0.6773466374687236,0.0,[23.55 18.26 63.19]
147,0.6773466374687236,0.0,[17.36 39.33 10.48]
148,0.6773466374687236,0.0,[-42.72 -80.68   8.14]
149,0.6773466374687236,0.0,[-23.88   8.41  -0.71]
150,0.6773466374687236,0.0,[-35.41 -44.7    5.6 ]
151,0.6773466374687236,0.0,[-32.97 -35.26   4.42]
152,0.6773466374687236,0.0,[-29.38 -17.8    2.73]
153,0.6773466374687236,0.0,[-31.75 -26.54   4.46]
154,0.6773466374687236,0.0,[ 48.68  20.58 -15.31]
155,0.6773466374687236,0.0,[ 23.42 -50.39   6.44]
156,0.6773466374687236,0.0,[ 65.36 -26.49  18.71]
157,0.6773466374687236,0.0,[ 53.59  13.25 -10.96]
158,0.6773466374687236,0.0,[ 24.61 -24.92  -0.6 ]
159,0.6773466374687236,0.0,[59.13  6.17 -4.57]
160,0.6773466374687236,0.0,[62.39 -1.87  1.08]
161,0.6773466374687236,0.0,[ 24.   -14.22  -2.44]
162,0.6773466374687236,0.0,[ 61.97 -19.51  12.63]
163,0.6773466374687236,0.0,[ 24.4  -33.75   0.88]
164,0.6773466374687236,0.0,[ 23.22 -59.21   7.93]
165,0.46616106239377214,1.0,[-37.15   1.06 -21.26]
166,0.46616106239377214,1.0,[-27.28   1.97 -20.61]
167,0.46616106239377214,1.0,[-32.22   1.52 -20.94]
168,0.46616106239377214,1.0,[-22.34   2.42 -20.3 ]
169,0.46616106239377214,1.0,[-68.58  -0.58 -22.26]
170,0.46616106239377214,1.0,[-27.28   1.97 -20.61]
171,0.46616106239377214,1.0,[ 31.52 -28.09  21.97]
172,0.46616106239377214,1.0,[53.41 18.58  1.25]
173,0.46616106239377214,1.0,[ 10.98 -27.6   21.56]
174,0.46616106239377214,1.0,[36.21 17.38  3.47]
175,0.46616106239377214,1.0,[39.51 17.68  3.68]
176,0.46616106239377214,1.0,[31.45 43.77 18.5 ]
177,0.46616106239377214,1.0,[57.46  7.28 28.17]
178,0.46616106239377214,1.0,[36.27  8.98 38.53]
179,0.46616106239377214,1.0,[  3.85 -28.26  21.13]
180,0.46616106239377214,1.0,[32.97  7.96 61.45]
181,0.46616106239377214,1.0,[41.02  9.92  9.13]
182,0.46616106239377214,1.0,[39.53 10.53 15.53]
183,0.46616106239377214,1.0,[37.79  8.79 30.98]
184,0.46616106239377214,1.0,[38.06 10.17 23.15]
185,0.46616106239377214,1.0,[34.43  8.33 53.83]
186,0.46616106239377214,1.0,[60.14  7.66 29.42]
187,0.46616106239377214,1.0,[36.86 26.79 39.64]
188,0.46616106239377214,1.0,[39.32  7.6  24.66]
189,0.46616106239377214,1.0,[42.09  6.87 26.05]
190,0.46616106239377214,1.0,[46.76 26.72 41.45]
191,0.46616106239377214,1.0,[36.03  7.3  24.46]
192,0.46616106239377214,1.0,[ 6.73 26.32 33.19]
193,0.46616106239377214,1.0,[54.18  6.98 27.98]
194,0.46616106239377214,1.0,[-63.64  -0.13 -21.94]
195,0.46616106239377214,1.0,[41.89 26.14 40.08]
196,0.46616106239377214,1.0,[16.68 25.68 35.07]
197,0.46616106239377214,1.0,[ 55.48 -19.64  -6.46]
198,0.46616106239377214,1.0,[51.43 60.99 10.09]
199,0.46616106239377214,1.0,[ 61.55 -20.08  -4.74]
200,0.46616106239377214,1.0,[ 67.7  -21.63  -2.85]
201,0.46616106239377214,1.0,[53.23 36.86 16.52]
202,0.46616106239377214,1.0,[ 31.35  22.23 -32.06]
203,0.46616106239377214,1.0,[32.26 35.18 17.43]
204,0.46616106239377214,1.0,[ 13.31  58.27 -10.74]
205,0.46616106239377214,1.0,[35.   35.43 17.6 ]
206,0.46616106239377214,1.0,[ 50.01  29.25 -29.18]
207,0.46616106239377214,1.0,[-32.22   1.52 -20.94]
208,0.46616106239377214,1.0,[-43.28   1.62 -21.81]
209,0.46616106239377214,1.0,[34.8  59.7   1.53]
210,0.46616106239377214,1.0,[24.11 58.64 -5.16]
211,0.46616106239377214,1.0,[36.03  7.3  24.46]
212,0.46616106239377214,1.0,[ 72.75 -23.28  -0.95]
213,0.46616106239377214,1.0,[60.14  7.66 29.42]
214,0.46616106239377214,1.0,[31.99 26.22 38.28]
215,0.46616106239377214,1.0,[24.11 58.64 -5.16]
216,0.46616106239377214,1.0,[ 72.75 -23.28  -0.95]
217,0.46616106239377214,1.0,[  7.87  58.63 -13.62]
218,0.46616106239377214,1.0,[36.86 26.79 39.64]
219,0.46616106239377214,1.0,[26.57 25.59 36.87]
220,0.46616106239377214,1.0,[ 13.31  58.27 -10.74]
221,0.46616106239377214,1.0,[47.14 36.42 17.23]
222,0.46616106239377214,1.0,[33.35  6.93 23.22]
223,0.46616106239377214,1.0,[58.33 36.07 15.88]
224,0.46616106239377214,1.0,[38.36 35.62 16.71]
225,0.46616106239377214,1.0,[42.03  9.12  1.62]
226,0.46616106239377214,1.0,[21.61 26.14 35.36]
227,0.46616106239377214,1.0,[41.89 26.14 40.08]
228,0.46616106239377214,1.0,[41.1  35.87 16.88]
229,0.46616106239377214,1.0,[28.83 50.74 36.1 ]
230,0.46616106239377214,1.0,[  2.03  57.72 -17.55]
231,0.46616106239377214,1.0,[29.31 48.89 29.78]
232,0.46616106239377214,1.0,[ 44.35 -17.98  -8.75]
233,0.46616106239377214,1.0,[ 49.96 -19.59  -6.9 ]
234,0.46616106239377214,1.0,[ 26.53 -14.83 -12.97]
235,0.46616106239377214,1.0,[ 38.21 -16.44 -10.64]
236,0.46616106239377214,1.0,[ 32.7  -15.95 -12.34]
237,0.46616106239377214,1.0,[ 50.39   5.62 -16.31]
238,0.46616106239377214,1.0,[ 55.26   6.2  -14.81]
239,0.46616106239377214,1.0,[16.68 25.68 35.07]
240,0.46616106239377214,1.0,[ 24.8    7.75 -18.59]
241,0.46616106239377214,1.0,[39.51 17.68  3.68]
242,0.46616106239377214,1.0,[ 35.3    7.6  -17.75]
243,0.46616106239377214,1.0,[ 30.37   7.14 -18.07]
244,0.46616106239377214,1.0,[-63.64  -0.13 -21.94]
245,0.46616106239377214,1.0,[-43.28   1.62 -21.81]
246,0.46616106239377214,1.0,[ 45.36   6.28 -16.79]
247,0.46616106239377214,1.0,[32.97  7.96 61.45]
248,0.46616106239377214,1.0,[ 40.33   6.94 -17.27]
249,0.46616106239377214,1.0,[62.87 19.19 -0.38]
250,0.46616106239377214,1.0,[38.06 10.17 23.15]
251,0.46616106239377214,1.0,[-58.64   0.2  -22.8 ]
252,0.46616106239377214,1.0,[-53.15   0.72 -22.45]
253,0.46616106239377214,1.0,[45.6  18.12  2.96]
254,0.46616106239377214,1.0,[42.31 17.82  2.76]
255,0.46616106239377214,1.0,[ 65.68 -26.2   23.05]
256,0.46616106239377214,1.0,[ 45.38 -28.06  21.85]
257,0.46616106239377214,1.0,[36.21 17.38  3.47]
258,0.46616106239377214,1.0,[ 59.65 -26.75  22.69]
259,0.46616106239377214,1.0,[ 52.52 -27.4   22.28]
260,0.46616106239377214,1.0,[ 10.98 -27.6   21.56]
261,0.46616106239377214,1.0,[ 24.29 -27.63  21.41]
262,0.46616106239377214,1.0,[ 38.1  -27.47  22.36]
263,0.46616106239377214,1.0,[36.27  8.98 38.53]
264,0.46616106239377214,1.0,[ 31.52 -28.09  21.97]
265,0.46616106239377214,1.0,[28.29 53.13 42.34]
266,0.46616106239377214,1.0,[ 70.76   5.94 -13.58]
267,0.46616106239377214,1.0,[ 17.01 -27.05  21.92]
268,0.46616106239377214,1.0,[37.79  8.79 30.98]
269,0.46616106239377214,1.0,[53.41 18.58  1.25]
270,0.46616106239377214,1.0,[34.43  8.33 53.83]
271,0.46616106239377214,1.0,[ 70.76   5.94 -13.58]
272,0.46616106239377214,1.0,[28.83 50.74 36.1 ]
273,0.46616106239377214,1.0,[32.67  7.57 68.07]
274,0.46616106239377214,1.0,[34.81  8.61 46.15]
275,0.46616106239377214,1.0,[33.06 39.04  6.04]
276,0.46616106239377214,1.0,[33.57 36.2   1.03]
277,0.46616106239377214,1.0,[ 52.52 -27.4   22.28]
278,0.46616106239377214,1.0,[29.89 45.95 23.6 ]
279,0.46616106239377214,1.0,[31.45 43.77 18.5 ]
280,0.46616106239377214,1.0,[32.48 41.99 12.22]
281,0.46616106239377214,1.0,[ 35.59  33.19 -12.81]
282,0.46616106239377214,1.0,[35.1  35.03 -5.89]
283,0.46616106239377214,1.0,[57.46  7.28 28.17]
284,0.46616106239377214,1.0,[ 21.47 -13.18 -14.78]
285,0.46616106239377214,1.0,[ 60.28   5.53 -14.33]
286,0.46616106239377214,1.0,[39.32  7.6  24.66]
287,0.46616106239377214,1.0,[  3.85 -28.26  21.13]
288,0.46616106239377214,1.0,[39.53 10.53 15.53]
289,0.46616106239377214,1.0,[41.02  9.92  9.13]
290,0.46616106239377214,1.0,[54.18  6.98 27.98]
291,0.46616106239377214,1.0,[ 39.33  25.34 -30.67]
292,0.46616106239377214,1.0,[48.4  18.24  2.04]
293,0.46616106239377214,1.0,[ 50.01  29.25 -29.18]
294,0.46616106239377214,1.0,[60.61 19.12  0.65]
295,0.46616106239377214,1.0,[32.26 35.18 17.43]
296,0.46616106239377214,1.0,[57.87 18.87  0.48]
297,0.46616106239377214,1.0,[ 67.7  -21.63  -2.85]
298,0.46616106239377214,1.0,[ 43.08  26.8  -30.57]
299,0.46616106239377214,1.0,[ 53.7   30.83 -27.91]
300,0.46616106239377214,1.0,[ 55.48 -19.64  -6.46]
301,0.46616106239377214,1.0,[51.77 18.43  1.16]
302,0.46616106239377214,1.0,[ 31.35  22.23 -32.06]
303,0.46616106239377214,1.0,[ 35.66  23.75 -31.94]
304,0.46616106239377214,1.0,[29.99 59.   -1.14]
305,0.46616106239377214,1.0,[11.76 25.66 33.62]
306,0.46616106239377214,1.0,[ 46.26  27.78 -29.26]
307,0.46616106239377214,1.0,[34.81  8.61 46.15]
308,0.46616106239377214,1.0,[-48.21   1.17 -22.13]
309,0.46616106239377214,1.0,[40.79 59.38  4.06]
310,0.46616106239377214,1.0,[ 6.73 26.32 33.19]
311,0.46616106239377214,1.0,[43.85 36.12 17.04]
312,0.46616106239377214,1.0,[46.76 26.72 41.45]
313,0.46616106239377214,1.0,[35.   35.43 17.6 ]
314,0.46616106239377214,1.0,[ 61.55 -20.08  -4.74]
315,0.46616106239377214,1.0,[ 24.54  19.11 -34.57]
316,0.46616106239377214,1.0,[ 2.25 27.03 32.78]
317,0.46616106239377214,1.0,[34.8  59.7   1.53]
318,0.46616106239377214,1.0,[ 35.66  23.75 -31.94]
319,0.46616106239377214,1.0,[ 39.33  25.34 -30.67]
320,0.46616106239377214,1.0,[ 46.26  27.78 -29.26]
321,0.46616106239377214,1.0,[ 44.35 -17.98  -8.75]
322,0.46616106239377214,1.0,[ 53.7   30.83 -27.91]
323,0.46616106239377214,1.0,[ 49.96 -19.59  -6.9 ]
324,0.46616106239377214,1.0,[45.54 60.2   7.57]
325,0.46616106239377214,1.0,[42.31 17.82  2.76]
326,0.46616106239377214,1.0,[ 17.01 -27.05  21.92]
327,0.46616106239377214,1.0,[32.48 41.99 12.22]
328,0.46616106239377214,1.0,[ 43.08  26.8  -30.57]
329,0.46616106239377214,1.0,[43.85 36.12 17.04]
330,0.46616106239377214,1.0,[31.99 26.22 38.28]
331,0.46616106239377214,1.0,[ 26.53 -14.83 -12.97]
332,0.46616106239377214,1.0,[ 24.8    7.75 -18.59]
333,0.46616106239377214,1.0,[ 55.26   6.2  -14.81]
334,0.46616106239377214,1.0,[-53.15   0.72 -22.45]
335,0.46616106239377214,1.0,[ 50.39   5.62 -16.31]
336,0.46616106239377214,1.0,[-58.64   0.2  -22.8 ]
337,0.46616106239377214,1.0,[-37.15   1.06 -21.26]
338,0.46616106239377214,1.0,[-22.34   2.42 -20.3 ]
339,0.46616106239377214,1.0,[45.54 60.2   7.57]
340,0.46616106239377214,1.0,[49.95 36.56 16.32]
341,0.46616106239377214,1.0,[51.43 60.99 10.09]
342,0.46616106239377214,1.0,[19.22 59.06 -7.99]
343,0.46616106239377214,1.0,[51.34  7.84 27.67]
344,0.46616106239377214,1.0,[35.1  35.03 -5.89]
345,0.46616106239377214,1.0,[40.79 59.38  4.06]
346,0.46616106239377214,1.0,[28.29 53.13 42.34]
347,0.46616106239377214,1.0,[ 24.29 -27.63  21.41]
348,0.46616106239377214,1.0,[ 38.1  -27.47  22.36]
349,0.46616106239377214,1.0,[ 21.47 -13.18 -14.78]
350,0.46616106239377214,1.0,[58.33 36.07 15.88]
351,0.46616106239377214,1.0,[ 60.28   5.53 -14.33]
352,0.46616106239377214,1.0,[41.1  35.87 16.88]
353,0.46616106239377214,1.0,[ 32.7  -15.95 -12.34]
354,0.46616106239377214,1.0,[29.99 59.   -1.14]
355,0.46616106239377214,1.0,[ 2.25 27.03 32.78]
356,0.46616106239377214,1.0,[33.35  6.93 23.22]
357,0.46616106239377214,1.0,[ 38.21 -16.44 -10.64]
358,0.46616106239377214,1.0,[60.61 19.12  0.65]
359,0.46616106239377214,1.0,[51.77 18.43  1.16]
360,0.46616106239377214,1.0,[-68.58  -0.58 -22.26]
361,0.46616106239377214,1.0,[33.57 36.2   1.03]
362,0.46616106239377214,1.0,[33.06 39.04  6.04]
363,0.46616106239377214,1.0,[45.6  18.12  2.96]
364,0.46616106239377214,1.0,[-48.21   1.17 -22.13]
365,0.46616106239377214,1.0,[48.12  7.42 26.4 ]
366,0.46616106239377214,1.0,[42.03  9.12  1.62]
367,0.46616106239377214,1.0,[ 35.59  33.19 -12.81]
368,0.46616106239377214,1.0,[32.67  7.57 68.07]
369,0.46616106239377214,1.0,[19.22 59.06 -7.99]
370,0.46616106239377214,1.0,[ 65.68 -26.2   23.05]
371,0.46616106239377214,1.0,[38.36 35.62 16.71]
372,0.8290870102244049,2.0,[-49.51  34.69   0.71]
373,0.8290870102244049,2.0,[-38.79  63.02  -7.98]
374,0.8290870102244049,2.0,[-46.52  44.36  -2.95]
375,0.8290870102244049,2.0,[-32.66  70.44  -8.79]
376,0.8290870102244049,2.0,[-23.13  75.34  -9.95]
377,0.8290870102244049,2.0,[ 2.72 24.6  16.2 ]
378,0.8290870102244049,2.0,[-0.94 -7.69 15.19]
379,0.8290870102244049,2.0,[-43.11  54.94  -5.42]
380,0.8290870102244049,2.0,[ 22.54 -41.61  49.94]
381,0.8290870102244049,2.0,[ 0.73 20.58 37.35]
382,0.8290870102244049,2.0,[ 6.62 26.29  5.89]
383,0.8290870102244049,2.0,[ 1.73 22.84 26.79]
384,0.8290870102244049,2.0,[-0.4   1.41 33.72]
385,0.8290870102244049,2.0,[-2.98  9.46 53.8 ]
386,0.8290870102244049,2.0,[-1.22  4.68 43.76]
387,0.8290870102244049,2.0,[-18.65   1.05  56.9 ]
388,0.8290870102244049,2.0,[-11.24   8.29  58.26]
389,0.8290870102244049,2.0,[ 0.3  -2.91 24.58]
390,0.8290870102244049,2.0,[ 32.52 -20.71  48.24]
391,0.8290870102244049,2.0,[ 52.22  25.53 -24.5 ]
392,0.8290870102244049,2.0,[-4.76 51.79 41.73]
393,0.8290870102244049,2.0,[ 51.63  24.78 -35.43]
394,0.8290870102244049,2.0,[-30.68  45.36  34.04]
395,0.8290870102244049,2.0,[-5.48 42.91 47.34]
396,0.8290870102244049,2.0,[-43.13  58.83  -3.99]
397,0.8290870102244049,2.0,[53.14 21.44 -1.  ]
398,0.8290870102244049,2.0,[-4.07 17.21 57.27]
399,0.8290870102244049,2.0,[-3.93 75.84  6.29]
400,0.8290870102244049,2.0,[34.61 54.37 23.91]
401,0.8290870102244049,2.0,[-38.48  42.98  27.6 ]
402,0.8290870102244049,2.0,[-0.26 18.82 47.94]
403,0.8290870102244049,2.0,[59.29 -8.19 20.53]
404,0.8290870102244049,2.0,[-3.98 61.21 35.66]
405,0.8290870102244049,2.0,[41.19 -1.12 44.31]
406,0.8290870102244049,2.0,[-42.18  57.03   7.15]
407,0.8290870102244049,2.0,[-4.   71.09 16.73]
408,0.8290870102244049,2.0,[35.58 60.03 14.61]
409,0.8290870102244049,2.0,[ 47.21  33.94 -14.63]
410,0.8290870102244049,2.0,[22.19 26.67 50.93]
411,0.8290870102244049,2.0,[-47.13 -35.36  36.69]
412,0.8290870102244049,2.0,[ 32.    44.27 -23.03]
413,0.8290870102244049,2.0,[22.56  4.66 51.68]
414,0.8290870102244049,2.0,[-34.59  15.5   47.5 ]
415,0.8290870102244049,2.0,[-43.13  58.83  -3.99]
416,0.8290870102244049,2.0,[-42.64 -28.43  43.14]
417,0.8290870102244049,2.0,[-24.63  15.05  50.99]
418,0.8290870102244049,2.0,[-31.79 -13.81  51.86]
419,0.8290870102244049,2.0,[ 22.54 -41.61  49.94]
420,0.8290870102244049,2.0,[ 2.63  6.93 12.3 ]
421,0.8290870102244049,2.0,[ 23.85  49.44 -23.52]
422,0.8290870102244049,2.0,[26.17 -5.42 52.23]
423,0.8290870102244049,2.0,[-16.14  15.61  54.88]
424,0.8290870102244049,2.0,[-51.53 -41.72  29.31]
425,0.8290870102244049,2.0,[-37.49 -21.87  47.65]
426,0.8290870102244049,2.0,[ 52.22  25.53 -24.5 ]
427,0.8290870102244049,2.0,[ 1.79 10.86 33.72]
428,0.8290870102244049,2.0,[-25.56  -5.72  55.62]
429,0.8290870102244049,2.0,[ 62.54 -11.52  10.74]
430,0.8290870102244049,2.0,[14.78 -1.42 54.81]
431,0.8290870102244049,2.0,[ 51.63  24.78 -35.43]
432,0.8290870102244049,2.0,[ 15.39  55.26 -26.15]
433,0.8290870102244049,2.0,[ 17.12 -10.83  53.32]
434,0.8290870102244049,2.0,[ 18.7  -21.92  54.56]
435,0.8290870102244049,2.0,[-51.53 -41.72  29.31]
436,0.8290870102244049,2.0,[ 45.38 -38.04  36.38]
437,0.8290870102244049,2.0,[-34.59  15.5   47.5 ]
438,0.8290870102244049,2.0,[-16.14  15.61  54.88]
439,0.8290870102244049,2.0,[-1.22  4.68 43.76]
440,0.8290870102244049,2.0,[-24.63  15.05  50.99]
441,0.8290870102244049,2.0,[ 41.65 -29.91  42.06]
442,0.8290870102244049,2.0,[ 44.19  17.24 -54.76]
443,0.8290870102244049,2.0,[ 31.65   3.04 -55.3 ]
444,0.8290870102244049,2.0,[ 22.86 -50.15  43.88]
445,0.8290870102244049,2.0,[ 22.23 -58.17  37.75]
446,0.8290870102244049,2.0,[20.18  2.41 55.68]
447,0.8290870102244049,2.0,[ 32.    44.27 -23.03]
448,0.8290870102244049,2.0,[ 36.56 -21.67  46.61]
449,0.8290870102244049,2.0,[ 31.54 -13.85  50.16]
450,0.8290870102244049,2.0,[-39.13  54.31  16.12]
451,0.8290870102244049,2.0,[ 7.36 13.23 54.21]
452,0.8290870102244049,2.0,[ 20.56 -31.33  53.02]
453,0.8290870102244049,2.0,[ 22.75 -66.07  29.78]
